,player,org,agents,rounds_played,rating,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage
1903,Raiden,Anyw,"['reyna', 'raze', 'killjoy']",364,0.79,210.4,1.03,53%,134.5,0.73,0.19,0.09,0.09,18%,26%
1904,belmonte,ANM,"['sova', 'omen', 'brimstone']",587,0.79,150.6,0.72,62%,99.8,0.51,0.25,0.05,0.10,25%,13%
1905,Sammo,BPC,"['killjoy', 'omen', 'reyna']",264,0.79,171.5,0.75,59%,107.8,0.62,0.21,0.07,0.14,29%,16%
1906,Shura,axol,"['jett', 'raze', 'reyna']",584,0.79,194.5,0.83,61%,126.4,0.68,0.15,0.16,0.23,22%,6%
1907,zaina,GnG.W,"['killjoy', 'sage', 'chamber']",390,0.79,166.0,0.74,66%,104.1,0.59,0.29,0.07,0.09,25%,8%
1908,pr0phet,K10,"['raze', 'jett', 'omen']",263,0.78,163.4,0.68,62%,105.7,0.55,0.32,0.07,0.17,26%,4%
1909,ALLIN,Team,"['cypher', 'sage', 'astra']",2439,0.78,174.5,0.78,65%,113.9,0.60,0.26,0.09,0.12,22%,9%
1910,Afellay9,YZ,"['phoenix', 'sage', 'breach']",208,0.78,157.8,0.67,65%,108.6,0.53,0.41,0.05,0.09,24%,8%
1911,siigN,153,"['reyna', 'jett', 'cypher']",201,0.78,187.8,0.75,73%,122.9,0.61,0.19,0.15,0.14,23%,9%
1912,Alora,(+7),"['skye', 'breach', 'gekko']",446,0.78,152.0,0.70,58%,96.6,0.54,0.21,0.06,0.09,30%,13%
1913,pociong,hu1,"['killjoy', 'phoenix', 'reyna']",201,0.78,192.7,0.72,64%,124.4,0.61,0.22,0.08,0.14,21%,11%
1914,Lando,AXL,"['omen', 'sage', 'skye']",566,0.78,164.2,0.73,66%,108.0,0.58,0.32,0.07,0.11,26%,11%
1915,Daid,F1,"['sova', 'breach', 'omen']",210,0.78,176.5,0.71,58%,118.4,0.60,0.14,0.06,0.12,24%,10%
1916,melloney,LXT,"['skye', 'viper', 'killjoy']",249,0.78,165.8,0.72,67%,111.6,0.57,0.31,0.09,0.08,25%,4%
1917,Spitzer,NOVO.NI,"['sova', 'viper', 'fade']",505,0.78,159.0,0.66,66%,111.0,0.51,0.29,0.05,0.09,14%,10%
1918,BulGameR,WYG,"['jett', 'killjoy', 'cypher']",206,0.78,172.6,0.76,62%,109.0,0.59,0.14,0.08,0.13,17%,3%
1919,exayy,PRZ,"['phoenix', 'reyna', 'raze']",207,0.78,193.3,0.75,64%,128.5,0.65,0.22,0.07,0.13,22%,12%
1920,Fanca,VX3,"['sova', 'fade', 'sage']",296,0.78,161.6,0.72,63%,112.7,0.57,0.21,0.10,0.11,29%,11%
1921,RamsZZ,unde,"['breach', 'kayo', 'skye']",263,0.78,159.3,0.70,67%,109.2,0.52,0.41,0.06,0.07,28%,9%
1922,summoNN,1M,"['cypher', 'jett', 'brimstone']",307,0.78,153.7,0.67,63%,103.4,0.53,0.31,0.04,0.07,26%,4%
1923,Tishler,HEET,"['sova', 'sage', 'breach']",657,0.78,186.9,0.92,59%,126.3,0.65,0.29,0.05,0.08,19%,15%
1924,furislayer,(+1),"['sage', 'sova', 'omen']",318,0.78,157.9,0.80,71%,105.1,0.54,0.27,0.04,0.06,25%,9%
1925,Cille,HERO,"['phoenix', 'omen', 'viper']",3224,0.78,159.7,0.75,66%,107.5,0.56,0.28,0.06,0.09,29%,13%
1926,jumi,XPER,"['killjoy', 'viper', 'cypher']",309,0.78,160.9,0.75,60%,110.5,0.59,0.19,0.05,0.08,23%,15%
1927,VlaDéDé,LYO,"['omen', 'breach', 'sage']",1142,0.78,181.2,0.86,64%,115.9,0.64,0.28,0.08,0.13,22%,18%
1928,nlykie,Eter,"['jett', 'raze', 'neon']",295,0.78,198.7,0.81,62%,131.0,0.68,0.13,0.22,0.24,22%,14%
1929,Flarich,PURP,"['sage', 'reyna', 'cypher']",244,0.78,146.1,0.76,63%,108.1,0.55,0.20,0.04,0.07,25%,19%
1930,dOME,TOG,"['skye', 'breach', 'viper']",293,0.78,167.3,0.72,65%,108.9,0.57,0.32,0.08,0.12,32%,7%
1931,Cleopatra,PING,"['raze', 'jett', 'sage']",680,0.78,166.3,0.68,67%,111.9,0.55,0.31,0.06,0.08,23%,12%
1932,allex,EMS,"['omen', 'raze', 'sova']",281,0.78,166.6,0.71,60%,108.4,0.57,0.23,0.07,0.08,29%,15%
1933,nelv1,KMK,"['jett', 'raze', 'cypher']",443,0.78,187.3,0.76,58%,121.7,0.65,0.16,0.13,0.16,25%,14%
1934,W4siLi,Lixa,"['breach', 'skye', 'killjoy']",470,0.78,161.7,0.77,67%,106.2,0.57,0.20,0.07,0.09,24%,22%
1935,Noor,TWIS.O,"['fade', 'tejo', 'clove']",251,0.78,154.6,0.73,69%,103.0,0.56,0.32,0.06,0.06,32%,6%
1936,Tinylady,ITB.P,"['jett', 'sage', 'raze']",421,0.78,188.4,0.76,64%,122.6,0.62,0.21,0.12,0.19,23%,10%
1937,dash,BLX,"['breach', 'killjoy', 'cypher']",521,0.78,164.8,0.66,63%,111.7,0.54,0.30,0.06,0.09,25%,10%
1938,benjo,DOES,"['omen', 'sova', 'killjoy']",376,0.77,171.6,0.70,63%,113.9,0.56,0.22,0.08,0.14,25%,14%
1939,raaka,FH,"['sage', 'killjoy', 'viper']",333,0.77,156.2,0.71,60%,109.4,0.55,0.20,0.06,0.08,24%,3%
1940,Mukke,Sunn,"['sage', 'breach', 'phoenix']",2179,0.77,164.3,0.73,65%,109.6,0.57,0.32,0.06,0.11,25%,12%
1941,Nat,(+3),"['deadlock', 'fade', 'vyse']",215,0.77,162.0,0.65,58%,115.0,0.52,0.18,0.06,0.09,23%,3%
1942,djaz,NFM,"['killjoy', 'cypher', 'viper']",349,0.77,173.3,0.68,61%,112.6,0.56,0.18,0.09,0.09,20%,12%
1943,Shalaby,RAAD,"['raze', 'skye', 'sage']",440,0.77,183.6,0.78,68%,119.0,0.60,0.25,0.11,0.15,21%,9%
1944,Rya,LLH,"['jett', 'cypher', 'reyna']",237,0.77,173.8,0.76,61%,116.1,0.61,0.22,0.09,0.06,26%,8%
1945,hitti,HLT,"['breach', 'reyna', 'tejo']",643,0.77,153.9,0.71,65%,100.5,0.54,0.33,0.07,0.09,35%,8%
1946,Silliam,SWEP,"['fade', 'deadlock', 'sova']",256,0.77,161.9,0.70,67%,100.3,0.55,0.35,0.04,0.12,27%,14%
1947,KOBYLOVE,DIVA,"['phoenix', 'sage', 'breach']",569,0.77,165.9,0.71,63%,109.3,0.56,0.33,0.04,0.09,20%,7%
1948,Pellow,MTF,"['killjoy', 'cypher', 'sage']",224,0.77,186.3,0.78,61%,115.9,0.61,0.20,0.16,0.15,23%,12%
1949,Unbreakable,RV,"['breach', 'jett', 'sova']",695,0.77,157.1,0.72,66%,103.5,0.54,0.27,0.05,0.09,24%,14%
1950,Lava,FFV,"['viper', 'neon', 'jett']",241,0.77,175.8,0.80,63%,112.9,0.63,0.15,0.09,0.12,30%,4%
1951,ZanderM,Gief,"['omen', 'viper', 'reyna']",1223,0.77,162.2,0.74,63%,108.2,0.57,0.24,0.08,0.12,23%,15%
1952,Nora,Colo,"['jett', 'neon', 'raze']",376,0.77,190.0,0.78,64%,126.5,0.67,0.20,0.18,0.22,23%,4%
1953,APEX,O2G,"['sage', 'sova', 'killjoy']",380,0.77,172.1,0.72,57%,118.9,0.59,0.19,0.07,0.12,26%,5%
1954,Chechuu,MT,"['breach', 'omen', 'brimstone']",1214,0.77,161.1,0.69,63%,107.3,0.54,0.28,0.07,0.11,27%,11%
1955,iKill,HOF,"['brimstone', 'viper', 'omen']",218,0.77,169.0,0.68,61%,119.9,0.57,0.25,0.09,0.10,33%,4%
1956,Kayn,GTZ,"['breach', 'reyna', 'raze']",790,0.77,168.8,0.71,66%,106.2,0.57,0.31,0.08,0.14,25%,8%
1957,g0rdie,hu1,"['raze', 'sova', 'breach']",217,0.77,157.4,0.73,66%,104.5,0.53,0.29,0.04,0.06,28%,6%
1958,Rokoo,Clic,"['sova', 'skye', 'jett']",349,0.77,175.9,0.78,56%,114.4,0.62,0.19,0.07,0.13,21%,18%
1959,Syllene,FF,"['raze', 'cypher', 'reyna']",723,0.77,165.9,0.76,64%,111.5,0.59,0.21,0.09,0.13,29%,11%
1960,MERZ,PLS,"['killjoy', 'omen', 'harbor']",1366,0.77,160.6,0.72,66%,104.1,0.55,0.36,0.07,0.11,25%,15%
1961,Rryka,Cram,"['sova', 'breach', 'kayo']",494,0.76,143.6,0.64,68%,94.0,0.48,0.48,0.02,0.06,21%,14%
1962,Noemium,LUA,"['raze', 'jett', 'yoru']",309,0.76,190.9,0.72,62%,133.3,0.61,0.19,0.13,0.18,23%,8%
1963,felito,TOG,"['jett', 'sova', 'fade']",252,0.76,150.1,0.68,57%,95.4,0.55,0.17,0.06,0.11,25%,16%
1964,b0rja,GG,"['raze', 'killjoy', 'phoenix']",739,0.76,191.4,0.80,63%,126.1,0.64,0.18,0.13,0.16,24%,18%
1965,SnapS,Boos,"['jett', 'sage', 'raze']",778,0.76,161.9,0.75,63%,106.5,0.56,0.18,0.09,0.14,30%,8%
1966,legoo,S2G,"['reyna', 'raze', 'omen']",1252,0.76,164.5,0.72,66%,109.0,0.55,0.24,0.06,0.11,20%,14%
1967,dociless,SANGAL,"['sage', 'killjoy', 'cypher']",682,0.76,167.4,0.71,62%,114.2,0.58,0.18,0.07,0.10,21%,5%
1968,guedeszy,FXL,"['breach', 'astra', 'skye']",392,0.76,150.7,0.69,67%,101.6,0.53,0.34,0.05,0.09,22%,20%
1969,newzki,(+2),"['sova', 'phoenix', 'sage']",223,0.76,171.3,0.69,66%,106.9,0.57,0.24,0.04,0.11,20%,9%
1970,storm,NÖF,"['breach', 'sova', 'jett']",354,0.76,156.1,0.68,62%,104.4,0.51,0.27,0.07,0.10,23%,11%
1971,puckA,VosF,"['astra', 'omen', 'viper']",299,0.76,133.1,0.65,69%,90.9,0.47,0.30,0.03,0.06,23%,6%
1972,Hax,HOF,"['neon', 'jett', 'raze']",222,0.76,187.2,0.74,57%,122.1,0.65,0.15,0.15,0.21,35%,
1973,Kyppi,Impr,"['astra', 'viper', 'omen']",218,0.76,148.9,0.66,65%,98.3,0.53,0.28,0.07,0.08,18%,10%
1974,mavi,Myth,"['omen', 'brimstone', 'killjoy']",296,0.76,178.7,0.74,66%,116.6,0.59,0.32,0.09,0.12,21%,9%
1975,pAn,Valo,"['raze', 'jett']",260,0.76,184.7,0.77,61%,117.2,0.63,0.15,0.15,0.23,23%,8%
1976,Magni,SHIN,"['jett', 'raze', 'astra']",264,0.76,184.7,0.73,62%,120.1,0.62,0.24,0.15,0.21,22%,10%
1977,luci,5STA,"['killjoy', 'cypher', 'viper']",278,0.76,157.0,0.74,60%,95.5,0.56,0.15,0.07,0.11,25%,8%
1978,Pukytoo,LK,"['sage', 'neon', 'jett']",429,0.76,165.8,0.73,64%,107.5,0.57,0.27,0.11,0.12,28%,22%
1979,Lissu,RZN,"['fade', 'sova', 'cypher']",387,0.76,157.6,0.72,64%,105.1,0.57,0.24,0.06,0.13,18%,16%
1980,gmA,FUZO,"['viper', 'brimstone', 'killjoy']",737,0.76,155.4,0.72,62%,104.7,0.55,0.20,0.05,0.11,26%,16%
1981,Destina,MadW,"['sage', 'sova', 'killjoy']",609,0.76,168.4,0.69,62%,114.6,0.55,0.27,0.06,0.09,26%,7%
1982,VapeRoald,TD,"['jett', 'phoenix', 'killjoy']",206,0.76,176.4,0.71,61%,115.6,0.60,0.16,0.13,0.19,21%,6%
1983,duy,cs,"['sage', 'reyna', 'raze']",708,0.75,145.1,0.67,61%,99.8,0.53,0.25,0.05,0.08,36%,13%
1984,Sosorry,GTG,"['omen', 'brimstone']",210,0.75,145.0,0.69,68%,101.6,0.50,0.40,0.05,0.04,30%,4%
1985,littlesataN1,GG,"['breach', 'sage', 'astra']",214,0.75,141.1,0.58,58%,87.5,0.47,0.33,0.06,0.07,21%,6%
1986,amarneth,(+6),"['sage', 'skye', 'breach']",665,0.75,147.7,0.66,63%,92.4,0.50,0.30,0.06,0.11,30%,6%
1987,Panamera,Tama,"['astra', 'sova', 'kayo']",303,0.75,161.0,0.66,60%,108.8,0.55,0.24,0.06,0.12,17%,2%
1988,flowia,IWC.F,"['kayo', 'killjoy', 'sage']",483,0.75,168.6,0.75,61%,109.5,0.61,0.13,0.08,0.09,25%,13%
1989,Miona,SANGAL,"['sova', 'viper', 'killjoy']",214,0.75,175.9,0.71,61%,118.0,0.60,0.22,0.05,0.12,25%,4%
1990,Deken,NGF,"['raze', 'jett', 'sage']",201,0.75,181.7,0.79,67%,111.3,0.61,0.24,0.06,0.05,27%,3%
1991,Noir,Lost,"['sova', 'skye', 'fade']",289,0.75,159.4,0.74,59%,111.6,0.57,0.14,0.09,0.14,37%,14%
1992,DmGod,JH,"['brimstone', 'omen', 'viper']",373,0.75,185.9,0.78,61%,124.3,0.64,0.18,0.10,0.14,22%,15%
1993,NKLS,OVA,"['cypher', 'reyna', 'killjoy']",1326,0.75,155.0,0.73,66%,102.8,0.55,0.23,0.08,0.10,23%,6%
1994,Juja,IL,"['brimstone', 'omen', 'astra']",235,0.75,152.3,0.69,69%,100.5,0.53,0.38,0.08,0.09,22%,14%
1995,yerk,Cryp,"['cypher', 'killjoy', 'jett']",459,0.75,181.7,0.72,53%,122.0,0.63,0.14,0.16,0.21,20%,11%
1996,Musyka,DSY,"['killjoy', 'cypher', 'jett']",307,0.75,150.3,0.66,64%,103.3,0.53,0.22,0.04,0.09,25%,7%
1997,euphoria,EMUs,"['cypher', 'vyse', 'reyna']",246,0.75,159.4,0.67,63%,104.0,0.54,0.19,0.09,0.09,23%,8%
1998,traich,ECO,"['breach', 'kayo', 'sage']",352,0.75,148.4,0.71,68%,99.3,0.49,0.29,0.08,0.15,24%,9%
1999,shortmonkei,UwU,"['astra', 'viper', 'omen']",221,0.75,155.1,0.63,57%,101.4,0.51,0.29,0.10,0.09,29%,
2000,Teltta,(+3),"['breach', 'viper', 'cypher']",270,0.75,188.8,0.68,54%,124.0,0.61,0.15,0.08,0.13,26%,4%
2001,Danji,EK,"['jett', 'neon', 'raze']",393,0.75,178.6,0.72,62%,121.9,0.60,0.18,0.14,0.16,27%,22%
2002,Jamieeee,AMT,"['breach', 'killjoy', 'cypher']",706,0.75,162.4,0.74,59%,108.2,0.58,0.19,0.09,0.13,21%,12%
2003,SWAY,NOM.JR,"['fade', 'astra', 'killjoy']",323,0.75,152.4,0.65,65%,105.1,0.51,0.23,0.04,0.07,25%,13%
2004,Aqua,MT,"['cypher', 'killjoy', 'omen']",942,0.75,146.6,0.68,64%,98.4,0.52,0.32,0.04,0.09,31%,15%
2005,darkosek,Capr,"['sova', 'brimstone', 'breach']",461,0.75,166.7,0.71,62%,113.9,0.57,0.27,0.05,0.10,24%,5%
2006,DRK,OTK,"['viper', 'raze', 'astra']",617,0.74,145.5,0.68,63%,98.6,0.51,0.22,0.04,0.08,23%,7%
2007,redwesty,sard,"['viper', 'omen', 'kayo']",474,0.74,161.5,0.69,65%,110.1,0.54,0.35,0.08,0.11,28%,10%
2008,Lami,SWAG,"['breach', 'sova', 'fade']",231,0.74,154.2,0.68,61%,104.2,0.53,0.26,0.03,0.09,22%,12%
2009,Lunaw0w,NOM.L,"['killjoy', 'skye', 'astra']",236,0.74,177.8,0.68,59%,119.4,0.58,0.20,0.07,0.14,17%,7%
2010,Hugstar,AvgJ,"['raze', 'breach', 'jett']",794,0.74,217.3,0.96,59%,137.4,0.71,0.23,0.13,0.14,15%,9%
2011,Ché,EXA,"['skye', 'breach', 'omen']",407,0.74,162.1,0.71,63%,107.2,0.57,0.30,0.05,0.12,28%,15%
2012,ZeydeR,(+3),"['skye', 'fade', 'raze']",397,0.74,165.3,0.71,64%,109.8,0.56,0.25,0.06,0.12,21%,14%
2013,Aphel,(+1),"['sage', 'killjoy', 'cypher']",246,0.74,153.5,0.73,64%,101.8,0.54,0.20,0.07,0.06,23%,13%
2014,miyo,234,"['omen', 'cypher', 'killjoy']",234,0.74,157.2,0.69,68%,106.9,0.54,0.31,0.06,0.09,22%,20%
2015,RAYZZ,ZTA,"['breach', 'killjoy', 'omen']",819,0.74,163.4,0.75,61%,105.6,0.59,0.21,0.08,0.10,18%,15%
2016,eggy,AKA,"['fade', 'cypher', 'astra']",442,0.74,148.0,0.65,57%,98.7,0.52,0.28,0.06,0.08,28%,10%
2017,Sabine,201,"['kayo', 'breach', 'sova']",201,0.74,145.6,0.61,66%,94.4,0.49,0.46,0.07,0.10,19%,8%
2018,Rasney,VosF,"['omen', 'sova', 'skye']",203,0.74,182.3,0.79,59%,119.2,0.66,0.12,0.08,0.18,35%,
2019,Desmo,LEV,"['cypher', 'sova', 'breach']",611,0.74,143.9,0.67,61%,95.7,0.51,0.20,0.06,0.09,29%,11%
2020,Serina,GORG,"['chamber', 'reyna', 'killjoy']",346,0.74,169.4,0.71,58%,113.4,0.57,0.13,0.09,0.10,22%,5%
2021,Flutura,GORG,"['astra', 'omen', 'jett']",303,0.74,186.8,0.72,59%,124.9,0.62,0.18,0.17,0.19,26%,17%
2022,Stokesy,RUD,"['brimstone', 'sage', 'omen']",742,0.74,149.0,0.64,63%,99.1,0.50,0.27,0.04,0.10,26%,6%
2023,bruhbruhfish,16,"['killjoy', 'cypher', 'raze']",300,0.74,168.8,0.74,64%,112.8,0.58,0.16,0.09,0.11,32%,3%
2024,Vam,TU.O,"['breach', 'sova', 'fade']",251,0.74,161.4,0.65,65%,110.1,0.53,0.37,0.07,0.10,29%,7%
2025,aztex,HG,"['reyna', 'skye', 'sova']",659,0.74,162.7,0.69,64%,108.6,0.57,0.24,0.10,0.12,24%,6%
2026,piccalily,SSP,"['brimstone', 'omen', 'viper']",649,0.74,158.4,0.71,61%,107.2,0.54,0.27,0.06,0.08,34%,10%
2027,Tey,GLD.GC,"['sova', 'fade', 'breach']",203,0.74,165.7,0.67,65%,106.0,0.55,0.27,0.07,0.05,32%,7%
2028,perfect,CE,"['breach', 'omen', 'viper']",992,0.73,165.5,0.80,63%,106.9,0.57,0.33,0.04,0.07,19%,14%
2029,dere,5exN,"['sova', 'viper', 'raze']",434,0.73,189.6,0.69,61%,127.8,0.58,0.31,0.07,0.11,17%,11%
2030,menace,Lank,"['sova', 'raze', 'sage']",256,0.73,209.3,0.97,66%,136.1,0.71,0.25,0.05,0.04,24%,10%
2031,HellRose,IRIS,"['skye', 'sage', 'viper']",512,0.73,163.1,0.66,63%,108.0,0.53,0.34,0.08,0.14,16%,16%
2032,Palo,GG,"['breach', 'sage', 'skye']",347,0.73,144.7,0.63,68%,97.2,0.50,0.33,0.06,0.16,28%,9%
2033,Narcius,MadW,"['viper', 'astra', 'brimstone']",740,0.73,164.4,0.69,63%,111.9,0.56,0.26,0.04,0.11,22%,8%
2034,Abdulelah,(+2),"['kayo', 'breach', 'astra']",207,0.73,149.4,0.62,62%,100.3,0.50,0.37,0.04,0.10,24%,4%
2035,ImMDez,Aspi,"['killjoy', 'cypher', 'omen']",629,0.73,167.8,0.70,60%,109.1,0.55,0.28,0.12,0.14,21%,23%
2036,eDDi,(+6),"['raze', 'jett', 'sage']",461,0.73,181.8,0.77,63%,115.1,0.61,0.29,0.05,0.06,18%,3%
2037,Lenny,BFG,"['jett', 'cypher', 'raze']",207,0.73,189.0,0.72,59%,120.4,0.62,0.14,0.16,0.20,20%,18%
2038,reach,Colo,"['breach', 'sova', 'skye']",301,0.73,142.9,0.61,67%,94.4,0.46,0.44,0.04,0.06,21%,13%
2039,jjuusob,(+3),"['raze', 'killjoy', 'jett']",272,0.73,152.3,0.67,61%,104.3,0.54,0.18,0.06,0.13,26%,8%
2040,LDP,DRAG,"['sage', 'astra', 'viper']",466,0.73,162.7,0.67,63%,113.1,0.55,0.30,0.08,0.12,23%,5%
2041,Naint,ZYG,"['omen', 'sova', 'viper']",500,0.73,159.1,0.71,62%,103.3,0.52,0.27,0.06,0.14,23%,7%
2042,kayban,HOF,"['raze', 'skye', 'sage']",516,0.73,148.3,0.64,63%,99.6,0.51,0.28,0.03,0.09,32%,11%
2043,aliya,NB,"['skye', 'jett', 'gekko']",411,0.73,144.1,0.65,64%,100.3,0.50,0.27,0.02,0.11,21%,15%
2044,SixK9,Mill,"['breach', 'raze', 'sage']",250,0.73,181.7,0.67,64%,118.4,0.57,0.36,0.12,0.13,29%,6%
2045,necaX,EGN,"['phoenix', 'omen', 'killjoy']",406,0.73,165.7,0.69,61%,109.7,0.55,0.24,0.08,0.13,28%,9%
2046,w0dash,Capr,"['skye', 'jett', 'raze']",311,0.73,192.1,0.74,58%,127.5,0.63,0.20,0.12,0.21,24%,4%
2047,allthewayPat,XPS,"['astra', 'omen', 'brimstone']",413,0.73,142.9,0.63,61%,98.3,0.49,0.27,0.05,0.09,28%,11%
2048,Typos,(+2),"['killjoy', 'viper', 'sage']",246,0.73,156.8,0.69,62%,106.3,0.53,0.23,0.10,0.11,25%,15%
2049,zorrele,GG,"['omen', 'brimstone', 'viper']",544,0.72,180.1,0.76,59%,117.4,0.63,0.23,0.06,0.12,26%,3%
2050,ZeroGhost,NXT,"['raze', 'breach', 'skye']",256,0.72,153.7,0.66,65%,107.7,0.54,0.26,0.05,0.12,24%,8%
2051,SUGABOB,(+2),"['jett', 'omen', 'sage']",234,0.72,167.1,0.69,66%,103.3,0.55,0.24,0.12,0.14,20%,7%
2052,Neskko,Mega,"['jett', 'killjoy', 'cypher']",317,0.72,163.3,0.78,59%,103.0,0.60,0.12,0.08,0.14,28%,16%
2053,darz,ANO,"['omen', 'sage', 'viper']",371,0.72,153.4,0.68,63%,100.6,0.54,0.22,0.05,0.09,27%,8%
2054,DaNi,TGH,"['reyna', 'skye', 'raze']",319,0.72,158.6,0.68,65%,109.1,0.55,0.20,0.09,0.14,22%,
2055,Sigmundr,FOCU,"['killjoy', 'jett', 'raze']",590,0.72,167.1,0.71,63%,111.5,0.55,0.23,0.10,0.11,15%,11%
2056,squeazy,DIV,"['raze', 'sage', 'jett']",367,0.72,141.5,0.67,61%,97.0,0.53,0.22,0.05,0.08,30%,8%
2057,BazooM,Call,"['omen', 'killjoy', 'astra']",289,0.72,156.1,0.61,66%,98.0,0.52,0.28,0.11,0.16,30%,11%
2058,Mavera,S2G,"['sage', 'sova', 'cypher']",1383,0.72,162.8,0.81,67%,103.4,0.55,0.34,0.05,0.07,17%,13%
2059,Viv,XL.GC,"['fade', 'sova', 'brimstone']",424,0.72,153.1,0.65,68%,98.8,0.53,0.40,0.06,0.09,18%,2%
2060,Hadi,Team,"['astra', 'omen', 'viper']",761,0.72,146.8,0.71,61%,97.5,0.52,0.24,0.04,0.08,24%,13%
2061,corr0,TBG,"['breach', 'sova', 'kayo']",1625,0.72,135.6,0.63,67%,90.1,0.46,0.37,0.04,0.07,19%,8%
2062,CanhOo,Salt,"['viper', 'astra', 'killjoy']",232,0.72,168.2,0.64,61%,111.7,0.54,0.17,0.09,0.09,22%,3%
2063,Hqrdest,Bons,"['raze', 'sova']",355,0.72,198.6,0.79,58%,120.6,0.66,0.20,0.12,0.17,13%,15%
2064,ibli5,SHN,"['jett', 'sage', 'breach']",251,0.72,164.9,0.74,66%,103.1,0.57,0.24,0.06,0.11,25%,11%
2065,Tretli,PXU.GC,"['sova', 'sage', 'jett']",380,0.72,159.3,0.66,59%,112.2,0.54,0.23,0.07,0.15,21%,5%
2066,mak1,ATNR,"['neon', 'yoru', 'jett']",221,0.72,188.5,0.75,60%,108.1,0.62,0.17,0.16,0.27,24%,33%
2067,Yashi,Burb,"['omen', 'viper', 'deadlock']",378,0.72,164.7,0.65,64%,110.9,0.54,0.29,0.11,0.11,25%,3%
2068,CaN,(+1),"['jett', 'neon', 'raze']",322,0.71,173.1,0.73,62%,112.7,0.61,0.14,0.16,0.18,29%,9%
2069,yT,GAL,"['breach', 'skye', 'viper']",845,0.71,151.3,0.69,63%,98.3,0.53,0.25,0.06,0.11,26%,14%
2070,WheelzOnFire,LION,"['sova', 'killjoy', 'brimstone']",1077,0.71,157.0,0.65,62%,102.4,0.53,0.35,0.07,0.13,19%,16%
2071,Pax,RTZN,"['raze', 'neon', 'jett']",262,0.71,178.0,0.74,64%,120.2,0.63,0.16,0.19,0.24,28%,
2072,AMANDiiN0ZOR,Skyz,"['raze', 'breach', 'sova']",352,0.71,171.6,0.64,60%,117.4,0.56,0.24,0.11,0.17,23%,
2073,Giu,NOVO.NI,"['fade', 'jett', 'raze']",507,0.71,146.5,0.63,61%,97.7,0.48,0.31,0.07,0.10,23%,8%
2074,adilzera,sard,"['cypher', 'viper', 'killjoy']",263,0.71,138.9,0.67,61%,96.1,0.51,0.24,0.04,0.05,27%,13%
2075,H4RR1,Gazi,"['jett', 'brimstone', 'skye']",238,0.71,159.3,0.73,62%,99.1,0.55,0.25,0.08,0.10,20%,10%
2076,MP,HAVU,"['breach', 'killjoy', 'cypher']",236,0.71,136.7,0.56,53%,79.7,0.47,0.33,0.07,0.11,19%,7%
2077,fraNdina,HGE,"['sage', 'kayo', 'jett']",546,0.71,163.1,0.70,64%,108.8,0.57,0.24,0.11,0.16,22%,9%
2078,Sasel,FAR,"['breach', 'yoru', 'sage']",259,0.71,172.2,0.71,65%,110.8,0.61,0.30,0.05,0.05,32%,13%
2079,pipsoN,GX,"['breach', 'omen', 'cypher']",952,0.71,171.2,0.83,63%,111.2,0.59,0.28,0.05,0.09,26%,9%
2080,DESTINY,GUMA,"['jett', 'cypher', 'killjoy']",528,0.71,163.2,0.77,57%,109.8,0.58,0.22,0.08,0.09,22%,15%
2081,17nik,(+6),"['omen', 'kayo', 'astra']",466,0.71,148.8,0.65,61%,98.5,0.52,0.28,0.08,0.09,27%,16%
2082,GotchYa,DIV,"['sova', 'fade', 'breach']",334,0.71,158.8,0.64,60%,110.9,0.51,0.27,0.06,0.10,21%,10%
2083,shiddy,Meta,"['omen', 'viper']",226,0.71,181.5,0.71,67%,114.4,0.58,0.38,0.08,0.10,17%,6%
2084,Jeje,Skyl,"['jett', 'raze']",258,0.71,174.4,0.75,63%,117.4,0.62,0.17,0.12,0.23,23%,28%
2085,Jokkarn,Dog,"['kayo', 'raze', 'skye']",414,0.71,166.3,0.65,57%,112.5,0.56,0.21,0.07,0.13,32%,9%
2086,Ilyes2k,EXA,"['raze', 'phoenix', 'breach']",272,0.71,158.0,0.69,57%,107.9,0.56,0.19,0.08,0.17,31%,10%
2087,Ven0m,Mill,"['cypher', 'vyse', 'killjoy']",207,0.71,153.6,0.69,60%,106.9,0.54,0.14,0.10,0.11,26%,15%
2088,TiKeX,DOES,"['jett', 'neon']",231,0.70,186.8,0.72,54%,121.1,0.62,0.13,0.16,0.19,15%,
2089,lifeR,AVENUE,"['raze', 'jett']",254,0.70,179.5,0.74,51%,121.4,0.60,0.19,0.11,0.20,16%,14%
2090,z1pAx,AMZ,"['jett', 'phoenix', 'neon']",381,0.70,142.0,0.64,65%,90.8,0.50,0.38,0.07,0.14,21%,14%
2091,aley,Tama,"['breach', 'kayo', 'sova']",250,0.70,164.0,0.68,60%,109.2,0.58,0.23,0.06,0.11,23%,6%
2092,haamu,STAGA,"['sova', 'sage', 'skye']",276,0.70,170.4,0.73,66%,111.1,0.53,0.35,0.06,0.04,18%,6%
2093,fanCy,GORG,"['brimstone', 'sova', 'sage']",754,0.70,168.2,0.83,64%,111.6,0.58,0.34,0.06,0.05,14%,12%
2094,LokiPro,Salt,"['sage', 'kayo', 'astra']",211,0.70,174.8,0.60,60%,108.9,0.54,0.32,0.07,0.15,17%,14%
